theta_power,alpha_power,beta_power,theta_rel_power,alpha_rel_power,beta_rel_power,alpha_beta_ratio,beta_alpha_ratio,theta_beta_ratio,frontal_theta_power,frontal_theta_rel_power,posterior_alpha_power,posterior_alpha_rel_power,central_beta_power,central_beta_rel_power,posterior_alpha_to_central_beta_ratio,frontal_theta_to_central_beta_ratio,dataset,subject,session,task,condition,condition_display,segment_id,window_idx,time_start_seconds,sfreq,window_seconds,source_file,label
3.461602476201794e-12,4.233750551519411e-12,4.220932970950218e-12,0.1400468981498759,0.17174796352970473,0.16072523368570774,0.8109183885478732,0.8064834060012354,0.6630237345437088,3.445535831127577e-12,0.132479959712298,5.157523882357627e-12,0.17378916952868978,2.8896037398342082e-12,0.1720060401394266,1.3259766874292092,0.8858320953986023,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
4.5590266281816495e-12,3.3373517157730752e-12,3.85982707773141e-12,0.2018354770162646,0.15152088651168394,0.1563409484122696,0.6867223179741133,0.889904100627783,0.9381047011059136,4.448250275303192e-12,0.1908945071089457,3.691279190589443e-12,0.1496724690724032,2.1807396059579384e-12,0.1418136791963584,1.1605097077658284,1.3984955785035158,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
4.199317844507338e-12,7.315676656369382e-12,5.306043364822728e-12,0.13846278083166197,0.23639647883161385,0.16986430886067372,1.1601056689807645,0.6380771624590009,0.66591959515099,4.764743595546429e-12,0.1436634889755806,8.837733581025757e-12,0.26106458926719134,3.0483581531012418e-12,0.1628697574734044,2.183041432304011,1.1769570318022382,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
4.985963286006474e-12,4.55125446434392e-12,3.7646175225275006e-12,0.20860164009659135,0.1814183963585189,0.1374541042051103,0.9552192684565378,0.6781561801405235,1.0464561452062904,5.050709357121015e-12,0.20735819541600206,5.672885234145927e-12,0.18561532547592322,1.8600388859404673e-12,0.12069768150766873,1.9834993370310459,1.765958281878461,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
4.066389940641356e-12,2.8686962203159407e-12,3.46992538762052e-12,0.1909891931434893,0.13391782835497604,0.14242752613190615,0.6417772046622543,0.8969237153847002,0.909722106749979,4.398010586048443e-12,0.19966420224667347,3.2675530273084182e-12,0.12816861379621422,1.8957426130252735e-12,0.12111736750387879,1.128398985673213,1.5187850488734227,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
4.078450250447433e-12,2.3165663985394693e-12,3.882644761496553e-12,0.15934775684331684,0.08933841101194272,0.13879447808498044,0.47444909709741634,1.1706820533447997,0.8352953060622352,4.2111396601201755e-12,0.15760311374056066,2.6786521912648432e-12,0.08949224617196594,2.202441915430499e-12,0.13174442646602894,0.8364405232014198,1.3149776861929685,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
3.2056757146673676e-12,2.227302260238236e-12,3.542213607235545e-12,0.14337848424481975,0.09868225195402389,0.14030350495766444,0.4903561243113363,1.0975772709228862,0.705751862827602,3.1256102190363866e-12,0.14004993615759417,2.599994697218935e-12,0.0898545790692894,1.981577772720076e-12,0.1348196196100456,0.8720197477347624,1.0483074591024037,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
3.356682334901388e-12,3.752089969360831e-12,4.8749023625124835e-12,0.11021789120492963,0.1263689417500928,0.15166415306835784,0.6386642258606315,1.0258438695276157,0.5713596801744729,3.689313934020641e-12,0.11043373875617746,5.517460581788058e-12,0.148627615000103,2.7237092462541286e-12,0.15900576355231918,1.481710900854667,0.9907631584640804,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
2.8598618948162935e-12,7.7886734493337e-12,4.406500190063553e-12,0.1207789196788837,0.28667965535928125,0.16038653654418095,1.4406128133775475,0.5013839933258216,0.5289673160600918,2.877704369497728e-12,0.12190542794828207,1.2307989878192539e-11,0.32502747546819877,2.101335607833068e-12,0.15527142758561843,3.9686094749327196,0.9278919579775524,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
3.4331975411448447e-12,3.467283015245342e-12,3.778172043295029e-12,0.16513383635059958,0.16810153342443895,0.16056802602442496,0.7256505173585802,0.845742709920413,0.7185169370287702,3.646255551839237e-12,0.17728237446235864,4.497799363677629e-12,0.17312328353401574,1.6867891707970721e-12,0.1370468411800234,1.6740425384189321,1.3571051988264216,ds004148,sub-25,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-25_session1_eyesclosed_win029,29,290.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-25/ses-session1/eeg/sub-25_ses-session1_task-eyesclosed_eeg.vhdr,0
1.408271505063913e-12,5.470414324590121e-12,9.608018375247977e-12,0.04006332517370575,0.14780713440136944,0.27742794290407463,0.5156867315911151,1.4849154773186204,0.13275537949197724,1.6168689099916087e-12,0.0404617591023173,9.656525726161479e-12,0.20702496113906643,5.477775753932238e-12,0.29602464198702283,1.4907162725260485,0.24960248261297288,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win000,0,0.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.2387037997490875e-12,9.612920854011975e-12,6.797538309946727e-12,0.047438365168634866,0.3274348150033038,0.2605152584293188,1.2328148284631704,0.6404964668493756,0.1588583153440833,1.4541961222729103e-12,0.05811397347178358,1.742147121203868e-11,0.4221669476165398,4.261462988060842e-12,0.2721648803578684,3.31114582608886,0.276386268528873,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win001,1,10.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.6170639189814282e-12,3.5066061932900982e-12,6.58726219764789e-12,0.07576654817114024,0.1631816374845615,0.298132144864828,0.4621701612443515,1.461690219894449,0.21312877779322434,1.8182109501740063e-12,0.07548935798476354,4.872698933519512e-12,0.2021768847188546,4.192207168315132e-12,0.2906051807317749,0.9384638893560752,0.3501807403351386,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win002,2,20.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3263977670385447e-12,4.083772405717166e-12,5.845093091006723e-12,0.06394725943212333,0.19767486123353825,0.2823620300818106,0.5965985197604605,1.1497550685851676,0.19377351767227297,1.5980588967730664e-12,0.0726216161861103,5.9009074593828695e-12,0.23152706280266735,3.4760537478041477e-12,0.2508442871888227,1.3183281059298548,0.35702406334084763,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win003,3,30.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.1682522795400298e-12,3.095818153895306e-12,4.540049337062736e-12,0.07110731391969337,0.19171247871854946,0.28171701088577433,0.5588069646211256,1.108459693881904,0.21087398477202413,1.4823430753869956e-12,0.08617523507554736,5.118127325331102e-12,0.2601003100843212,3.15492926277935e-12,0.28987104039077105,1.2318205682056405,0.3567673434698655,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win004,4,40.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.7038974107503896e-12,2.913485954237813e-12,4.728688351321748e-12,0.10015688202852625,0.1730948917621142,0.27554968805905367,0.5085781902528527,1.2083059468250228,0.2974323800241741,1.9745414406293586e-12,0.10551835066592952,4.426222712935301e-12,0.22778003325931478,3.0778822939387556e-12,0.2659478411329171,1.0854218915328449,0.48420756125409964,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win005,5,50.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.1372144345169043e-12,3.2806513224308854e-12,5.4215801440272964e-12,0.06624204779729767,0.1835708251478491,0.30256437749856846,0.5108791370426506,1.2665315942968471,0.17709261723917377,1.3142946961288876e-12,0.06762160084025799,5.018036127769103e-12,0.2478295550846516,3.414218554917402e-12,0.2965318430874116,1.136789233550535,0.29774119241666785,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win006,6,60.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
8.995303740591709e-13,3.1299612967484185e-12,4.199184511620306e-12,0.059421193834251915,0.20439377616165194,0.2780838880380513,0.6020100440276505,1.0167612260498393,0.17301374322236465,9.793708332170538e-13,0.059459622612814234,5.192753228089776e-12,0.296033982379189,2.7254921646181704e-12,0.2793977888478836,1.3938435510364273,0.26288361106174296,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win007,7,70.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3512989753914585e-12,4.397896386324601e-12,5.221296211862184e-12,0.07086522179742395,0.22966980115698396,0.27359475442494086,0.7069099809038357,0.9672835190186628,0.21720537479230267,1.6069352867055723e-12,0.07481223768860001,7.212768855199782e-12,0.3229795842543051,3.262385776319825e-12,0.26981930546731203,1.6921905321829738,0.3770037183478526,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win008,8,80.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.5133379486920299e-12,3.1926476525384266e-12,5.68134415976816e-12,0.08789346185660614,0.1903567109514933,0.33092218908046006,0.47784511262913454,1.3550731257677726,0.22650202002833844,1.6987265596132445e-12,0.09154666470263972,4.499184549278181e-12,0.23090824058795945,3.655864762982902e-12,0.31928510854548275,0.9663477738978957,0.36485736723265794,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win009,9,90.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.4350451168002247e-12,4.485978248673169e-12,5.325802418521896e-12,0.07700987839506715,0.22991386816564524,0.27586518962462797,0.7091556061786348,0.9708026858856007,0.2268558234759949,1.6622740858695944e-12,0.08045449517123533,7.70082077755707e-12,0.32633444131301165,2.957499030591782e-12,0.24293032501405804,1.9458806478609632,0.4200314574988101,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win010,10,100.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.508364285937038e-12,3.7722781679998786e-12,5.891232950469686e-12,0.07302039812371333,0.1906692280592211,0.2965453776665702,0.5474025033129625,1.234469731872058,0.21888162782746046,1.866945203590986e-12,0.08138290328730567,5.766975543477053e-12,0.24583464915222297,3.956333747857239e-12,0.3128256243276066,1.1635567411032959,0.3766786698732947,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win011,11,110.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.5269335273019853e-12,4.079639910890491e-12,6.0440067611081636e-12,0.07092320363559822,0.1940962660382077,0.2778264930894153,0.5791646784632958,1.1898494513656606,0.21677059365311685,1.7506870615558307e-12,0.07130613161505117,5.6964167699085044e-12,0.2511355467939201,3.939575848534571e-12,0.27567301056631127,1.153219819794541,0.35442052419849146,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win012,12,120.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.310201720330853e-12,2.765392657739651e-12,4.5398681774848856e-12,0.08141279990577123,0.17340415261168365,0.2917400048201443,0.4991802276051894,1.2056825383544858,0.23650413301453105,1.5838992539846864e-12,0.0949190653847539,4.445213342396276e-12,0.2253596659747378,3.4322519032847943e-12,0.32138824778702924,1.0029243462227124,0.3573576792444581,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win013,13,130.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3008756173327622e-12,3.232918283767258e-12,4.463303697367054e-12,0.08317961084868122,0.19863494637290258,0.28356132433492764,0.5917515230437048,1.054427087450116,0.23811153276353594,1.4496352470427297e-12,0.0857338047360285,5.723594545701668e-12,0.2854004805980561,2.855346463743785e-12,0.2820517421124593,1.4845863010048896,0.37600647845149626,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win014,14,140.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3151214885280466e-12,3.1789423859817616e-12,4.245870691070631e-12,0.07606089900401028,0.19212332625974543,0.2512529296021922,0.6059894673715205,1.0160156084739,0.2506965127384112,1.587462725210128e-12,0.07997845500365157,5.2351302114269786e-12,0.28408307440730174,2.7750330567084027e-12,0.2681152373395444,1.3867773163267851,0.4205162448548989,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win015,15,150.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.31757029768228e-12,3.5086111932348587e-12,5.1257918604729135e-12,0.0780265217917801,0.19606392610487908,0.29915821708752915,0.5727604321450114,1.1368893082118348,0.21508571098929946,1.4400991062312941e-12,0.08509301442396387,5.868595564375003e-12,0.2715501972369957,3.845779098667757e-12,0.3198665539685661,1.2110736880243775,0.2971862887078816,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win016,16,160.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.2318438512729846e-12,4.538126122127093e-12,5.554211812802104e-12,0.06865995912924548,0.2382021999938605,0.2962053985097257,0.69239845335223,1.0029045367187905,0.18794690901915448,1.4784391579842508e-12,0.07608342320230323,7.398856841970715e-12,0.32329048862908455,3.475620294416688e-12,0.28169532536484937,1.6531466825281735,0.3303316771149232,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win017,17,170.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.0609416774823844e-12,2.325170786481915e-12,4.3798957713684525e-12,0.06969863438099196,0.15480491731161664,0.2861356607982798,0.432196251618175,1.3171942292932428,0.19720487581351767,1.2057916297933737e-12,0.07268612377074885,3.5858174271306524e-12,0.22143281388550654,3.1205267170838633e-12,0.2941681590621782,0.8702327817130063,0.2926304602744389,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win018,18,180.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.1440697915694825e-12,3.7167433288689896e-12,4.8108137253895474e-12,0.06756996799980096,0.20989803328833875,0.27886894456426115,0.6396252753085498,1.019943929521201,0.1968863304928581,1.3255443710522158e-12,0.06930282750919421,6.359760978407905e-12,0.3106114572467311,3.181499788457769e-12,0.2980296302623709,1.5209282076165134,0.317002137537141,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win019,19,190.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.457057099857292e-12,3.937331007172604e-12,4.95217314185064e-12,0.08009648460328081,0.21217025894929956,0.2712149479542285,0.6614947034199371,1.0030061048482417,0.24479413907040115,1.714672640869656e-12,0.08255258078809774,6.102376751991559e-12,0.2836601192185662,3.0394571159738367e-12,0.2668360553008605,1.510692297700106,0.4244809615849285,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win020,20,200.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3128649445451245e-12,3.665038835536211e-12,5.489331208299298e-12,0.07908718912413362,0.2134185613980042,0.31925324470275496,0.5647791302205288,1.176695715046141,0.2023112863874297,1.5219935920352587e-12,0.08797884122925052,5.286905904513123e-12,0.25665481291285386,3.5657586250941943e-12,0.29749727148269456,1.1579468689946462,0.3333495519605702,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win021,21,210.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.2549333412372195e-12,3.5967482312486514e-12,5.462663084360019e-12,0.06772346431765147,0.1990949461916693,0.29458448435600926,0.5565427416374171,1.1883755232067936,0.1941820770874198,1.3946674916620476e-12,0.06921232393161914,5.448138207855823e-12,0.2621028401661826,3.2383909836706446e-12,0.2607665503389636,1.2854260564553865,0.3290558839510838,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win022,22,220.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3256400408414312e-12,3.1940201632393543e-12,4.6884769857037665e-12,0.0727738200933998,0.1792373396994757,0.2545427823306834,0.5614895113870619,1.1178956712698556,0.23303953662342644,1.530386033053823e-12,0.0734746507348339,5.066980101624396e-12,0.25945353015676076,2.888980938105887e-12,0.2497524955530791,1.3029069008736898,0.3935185225667862,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win023,23,230.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
8.430315183438705e-13,2.521189494434982e-12,3.334111311788777e-12,0.0657925028243359,0.19176408250064123,0.2584597030231481,0.5817085240928975,0.9468707427016154,0.19451081379724278,9.832761283907262e-13,0.072233286653336,4.144634333282389e-12,0.27754118870534655,2.2447794659405517e-12,0.271683881390024,1.2773238911264497,0.3030332688898805,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win024,24,240.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.0351171531448935e-12,2.3871541271091736e-12,4.154754248448267e-12,0.0745053270109178,0.16530059547346476,0.29940912886850174,0.46309756237705757,1.2266209604090899,0.20080824482689827,1.229383407585795e-12,0.08049549772942233,3.957656293128031e-12,0.23643258966067626,2.855557393110617e-12,0.3111269848806015,1.0264809700926385,0.318860097837616,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win025,25,250.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.109273511225497e-12,3.431382760690969e-12,5.084823192408857e-12,0.0654784014921802,0.1940897785174353,0.2903674090281414,0.5639248096759497,1.1474574567365965,0.18230168340953198,1.237116178373049e-12,0.07064485589516362,5.477994679028099e-12,0.24548237738490913,3.2011708044156467e-12,0.28319668717717217,1.3039209625256,0.2944693838852675,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win026,26,260.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3958654490520033e-12,3.2059954627521036e-12,4.429958537257407e-12,0.08981297136387245,0.19265153710501828,0.2778616014542543,0.5904272455773494,1.0532485297449081,0.2570674231625044,1.607328861700166e-12,0.09912220631370683,5.798575226165204e-12,0.28492656270536487,2.816147721352058e-12,0.2812668194805365,1.5194839533388853,0.4211914682198651,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win027,27,270.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.0464149307029386e-12,4.738584378318093e-12,5.1948480673693735e-12,0.05623647574059672,0.24085828375502225,0.2794252527496455,0.7649234213310289,0.9052490518387949,0.1689169644393387,1.2238579327987414e-12,0.06247119306977008,8.329636039217877e-12,0.3237782801414342,3.1878068650148804e-12,0.29563590246501315,1.989021057490501,0.2922431650377441,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win028,28,280.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
1.3582427978697337e-12,4.858666770502197e-12,4.871439675779671e-12,0.07033042421215403,0.24025652314728752,0.2524283330242564,0.827508590532698,0.8314928748477187,0.23133045264394583,1.497778764395527e-12,0.0732753894618008,8.950267407781037e-12,0.3441597886767255,3.1878978613978906e-12,0.2746153852161862,2.137174234902066,0.35764453049377354,ds004148,sub-26,session1,eyesclosed,eyesclosed,low_engagement_proxy,sub-26_session1_eyesclosed_win029,29,290.0,500.0,10,/Users/anders/Library/CloudStorage/OneDrive-NTNU/Berkeley/2026Spring/NEU198/eeg-attention-analysis/data/ds004148/sub-26/ses-session1/eeg/sub-26_ses-session1_task-eyesclosed_eeg.vhdr,0
